Latitud,Cantidad,Porcentaje
-34.6293007371373,1,0.1445086705202312
-34.629228414903004,1,0.1445086705202312
-34.6291653447335,1,0.1445086705202312
-34.6291350567234,1,0.1445086705202312
-34.6290066582528,1,0.1445086705202312
-34.6289753798836,1,0.1445086705202312
-34.624911373867505,1,0.1445086705202312
-34.6289328429583,1,0.1445086705202312
-34.6288306900399,1,0.1445086705202312
-34.6286690432789,1,0.1445086705202312
-34.6283612766896,1,0.1445086705202312
-34.6285942295266,1,0.1445086705202312
-34.6282394116223,1,0.1445086705202312
-34.6279959322308,1,0.1445086705202312
-34.6279563200754,1,0.1445086705202312
-34.627946295032395,1,0.1445086705202312
-34.6277793197016,1,0.1445086705202312
-34.6274645114973,1,0.1445086705202312
-34.627342086480105,1,0.1445086705202312
-34.6269955896773,1,0.1445086705202312
-34.630008829833606,1,0.1445086705202312
-34.6268091376459,1,0.1445086705202312
-34.626356295573395,1,0.1445086705202312
-34.6262569920737,1,0.1445086705202312
-34.6259476379768,1,0.1445086705202312
-34.6257928917288,1,0.1445086705202312
-34.62557926604,1,0.1445086705202312
-34.6253929955227,1,0.1445086705202312
-34.6253841280755,1,0.1445086705202312
-34.6252606102462,1,0.1445086705202312
-34.6112140070676,1,0.1445086705202312
-34.6248988328191,1,0.1445086705202312
-34.6238375958377,1,0.1445086705202312
-34.6227995623433,1,0.1445086705202312
-34.6248269282226,1,0.1445086705202312
-34.624749718899395,1,0.1445086705202312
-34.6244409519312,1,0.1445086705202312
-34.6242981350723,1,0.1445086705202312
-34.6241258660074,1,0.1445086705202312
-34.6240226961961,1,0.1445086705202312
-34.6239412980889,1,0.1445086705202312
-34.623823895642,1,0.1445086705202312
-34.6248981452287,1,0.1445086705202312
-34.6237026262494,1,0.1445086705202312
-34.6235627525925,1,0.1445086705202312
-34.6233422660559,1,0.1445086705202312
-34.623176443656895,1,0.1445086705202312
-34.623166696677195,1,0.1445086705202312
-34.6229942380192,1,0.1445086705202312
-34.622905844842,1,0.1445086705202312
-34.622870187675,1,0.1445086705202312
-34.6227185128121,1,0.1445086705202312
-34.6226711087396,1,0.1445086705202312
-34.6226080946351,1,0.1445086705202312
-34.6207196438858,1,0.1445086705202312
-34.62225138519911,1,0.1445086705202312
-34.6221722236715,1,0.1445086705202312
-34.622138097637894,1,0.1445086705202312
-34.6221355924433,1,0.1445086705202312
-34.622072406185396,1,0.1445086705202312
-34.622010573428305,1,0.1445086705202312
-34.6219517062788,1,0.1445086705202312
-34.6217642239998,1,0.1445086705202312
-34.6216831731583,1,0.1445086705202312
-34.6147868337598,1,0.1445086705202312
-34.6215495165801,1,0.1445086705202312
-34.621462661631696,1,0.1445086705202312
-34.621209468168004,1,0.1445086705202312
-34.621049137012,1,0.1445086705202312
-34.6209269698972,1,0.1445086705202312
-34.620849748457104,1,0.1445086705202312
-34.6207342465915,1,0.1445086705202312
-34.6206575043407,1,0.1445086705202312
-34.6206558450737,1,0.1445086705202312
-34.6206188149618,1,0.1445086705202312
-34.620515234169694,1,0.1445086705202312
-34.6204297008279,1,0.1445086705202312
-34.6204216515335,1,0.1445086705202312
-34.62028914909001,1,0.1445086705202312
-34.6202748066659,1,0.1445086705202312
-34.620202021888105,1,0.1445086705202312
-34.6201222795337,1,0.1445086705202312
-34.62010920646539,1,0.1445086705202312
-34.6194625791457,1,0.1445086705202312
-34.6194019578285,1,0.1445086705202312
-34.6194002537764,1,0.1445086705202312
-34.6191238600139,1,0.1445086705202312
-34.6191122843525,1,0.1445086705202312
-34.6190281330443,1,0.1445086705202312
-34.6187393558858,1,0.1445086705202312
-34.6187055914053,1,0.1445086705202312
-34.6181979908092,1,0.1445086705202312
-34.6181702625866,1,0.1445086705202312
-34.6179344511907,1,0.1445086705202312
-34.617575999626105,1,0.1445086705202312
-34.61742921065511,1,0.1445086705202312
-34.6172696500372,1,0.1445086705202312
-34.6170915131209,1,0.1445086705202312
-34.616646346654804,1,0.1445086705202312
-34.616593887918,1,0.1445086705202312
-34.6162862053928,1,0.1445086705202312
-34.6161805125738,1,0.1445086705202312
-34.6161293796308,1,0.1445086705202312
-34.6155756861668,1,0.1445086705202312
-34.6154763692461,1,0.1445086705202312
-34.6154075214996,1,0.1445086705202312
-34.6153811538738,1,0.1445086705202312
-34.6153657684001,1,0.1445086705202312
-34.6153644504044,1,0.1445086705202312
-34.6151822126958,1,0.1445086705202312
-34.615139353032305,1,0.1445086705202312
-34.6150300793225,1,0.1445086705202312
-34.6150039077786,1,0.1445086705202312
-34.6149823507678,1,0.1445086705202312
-34.621743844890105,1,0.1445086705202312
-34.61464127877711,1,0.1445086705202312
-34.6096016819287,1,0.1445086705202312
-34.6132510475934,1,0.1445086705202312
-34.612119287389305,1,0.1445086705202312
-34.6141390351052,1,0.1445086705202312
-34.6141050072231,1,0.1445086705202312
-34.614026172438805,1,0.1445086705202312
-34.6139895506884,1,0.1445086705202312
-34.6138618095471,1,0.1445086705202312
-34.6134478662846,1,0.1445086705202312
-34.6133306903315,1,0.1445086705202312
-34.6131946091623,1,0.1445086705202312
-34.6146019820429,1,0.1445086705202312
-34.613137730395,1,0.1445086705202312
-34.613108722346695,1,0.1445086705202312
-34.6130379684438,1,0.1445086705202312
-34.6128320726284,1,0.1445086705202312
-34.6127651890413,1,0.1445086705202312
-34.6124641800809,1,0.1445086705202312
-34.6124460921974,1,0.1445086705202312
-34.6121925382116,1,0.1445086705202312
-34.6121042559081,1,0.1445086705202312
-34.6118779272941,1,0.1445086705202312
-34.6115028094841,1,0.1445086705202312
-34.6084199396153,1,0.1445086705202312
-34.611373515147,1,0.1445086705202312
-34.6335881120314,1,0.1445086705202312
-34.6109522550272,1,0.1445086705202312
-34.6108839469204,1,0.1445086705202312
-34.610354572209,1,0.1445086705202312
-34.6102806478534,1,0.1445086705202312
-34.6100426626626,1,0.1445086705202312
-34.6099294330476,1,0.1445086705202312
-34.609225717021296,1,0.1445086705202312
-34.614635121100804,1,0.1445086705202312
-34.6092233497424,1,0.1445086705202312
-34.6090206082509,1,0.1445086705202312
-34.6086508106659,1,0.1445086705202312
-34.6086340426907,1,0.1445086705202312
-34.6085787905485,1,0.1445086705202312
-34.6084272495275,1,0.1445086705202312
-34.608425910373604,1,0.1445086705202312
-34.6081410122676,1,0.1445086705202312
-34.6076324713874,1,0.1445086705202312
-34.607606540511,1,0.1445086705202312
-34.6073371644823,1,0.1445086705202312
-34.6071288528716,1,0.1445086705202312
-34.6071264619005,1,0.1445086705202312
-34.607044712919304,1,0.1445086705202312
-34.6070398754908,1,0.1445086705202312
-34.6069562353264,1,0.1445086705202312
-34.6069227938193,1,0.1445086705202312
-34.6069035690178,1,0.1445086705202312
-34.6068645539444,1,0.1445086705202312
-34.6067942930464,1,0.1445086705202312
-34.6066957263843,1,0.1445086705202312
-34.606515697448,1,0.1445086705202312
-34.6064567419253,1,0.1445086705202312
-34.6063263132106,1,0.1445086705202312
-34.606131982918704,1,0.1445086705202312
-34.6056786246793,1,0.1445086705202312
-34.6056651859236,1,0.1445086705202312
-34.605652798831,1,0.1445086705202312
-34.6056385048712,1,0.1445086705202312
-34.6054248434486,1,0.1445086705202312
-34.6051394868046,1,0.1445086705202312
-34.6051359140271,1,0.1445086705202312
-34.605020694634,1,0.1445086705202312
-34.60482774417,1,0.1445086705202312
-34.6043558409679,1,0.1445086705202312
-34.6039997519172,1,0.1445086705202312
-34.6039713391011,1,0.1445086705202312
-34.6035676400066,1,0.1445086705202312
-34.603496671196105,1,0.1445086705202312
-34.603464589906395,1,0.1445086705202312
-34.6034310714247,1,0.1445086705202312
-34.6034258757113,1,0.1445086705202312
-34.6034081702219,1,0.1445086705202312
-34.6032994575847,1,0.1445086705202312
-34.603073617103,1,0.1445086705202312
-34.6030733880891,1,0.1445086705202312
-34.602709362274,1,0.1445086705202312
-34.6024679160444,1,0.1445086705202312
-34.602385915267895,1,0.1445086705202312
-34.6335801368909,1,0.1445086705202312
-34.6014915442976,1,0.1445086705202312
-34.6327437279913,1,0.1445086705202312
-34.600322659413,1,0.1445086705202312
-34.600933501166104,1,0.1445086705202312
-34.6008897349387,1,0.1445086705202312
-34.6008489875903,1,0.1445086705202312
-34.6007435409968,1,0.1445086705202312
-34.6006782408399,1,0.1445086705202312
-34.6005643895761,1,0.1445086705202312
-34.600480345963604,1,0.1445086705202312
-34.6004542665921,1,0.1445086705202312
-34.599756855138196,1,0.1445086705202312
-34.5974582500843,1,0.1445086705202312
-34.5996578842767,1,0.1445086705202312
-34.5996353165924,1,0.1445086705202312
-34.599593078291,1,0.1445086705202312
-34.5994706674578,1,0.1445086705202312
-34.5992770432008,1,0.1445086705202312
-34.5992310070772,1,0.1445086705202312
-34.5992247758349,1,0.1445086705202312
-34.5960702920438,1,0.1445086705202312
-34.5991960443113,1,0.1445086705202312
-34.5990528056048,1,0.1445086705202312
-34.5982402250974,1,0.1445086705202312
-34.5981456821526,1,0.1445086705202312
-34.5979721497481,1,0.1445086705202312
-34.5979296725662,1,0.1445086705202312
-34.5979100887535,1,0.1445086705202312
-34.5978867848453,1,0.1445086705202312
-34.597760220095,1,0.1445086705202312
-34.597707608635304,1,0.1445086705202312
-34.5975318232269,1,0.1445086705202312
-34.5974515437592,1,0.1445086705202312
-34.5871923053424,1,0.1445086705202312
-34.59737877949539,1,0.1445086705202312
-34.597248450365804,1,0.1445086705202312
-34.5969317328677,1,0.1445086705202312
-34.5968321612325,1,0.1445086705202312
-34.5963378444928,1,0.1445086705202312
-34.5963297054718,1,0.1445086705202312
-34.5962699309474,1,0.1445086705202312
-34.5962156291173,1,0.1445086705202312
-34.5959186238095,1,0.1445086705202312
-34.595705052483204,1,0.1445086705202312
-34.5916094011272,1,0.1445086705202312
-34.5924817684509,1,0.1445086705202312
-34.5953959985254,1,0.1445086705202312
-34.5947400707559,1,0.1445086705202312
-34.594597873611995,1,0.1445086705202312
-34.5945783120929,1,0.1445086705202312
-34.5943456467166,1,0.1445086705202312
-34.5943273453435,1,0.1445086705202312
-34.594233491424,1,0.1445086705202312
-34.5940124701101,1,0.1445086705202312
-34.593939454024,1,0.1445086705202312
-34.5938983297892,1,0.1445086705202312
-34.5937911079293,1,0.1445086705202312
-34.593778556897604,1,0.1445086705202312
-34.5934875416082,1,0.1445086705202312
-34.5932266827823,1,0.1445086705202312
-34.5929784838469,1,0.1445086705202312
-34.5925419058175,1,0.1445086705202312
-34.577605542604196,1,0.1445086705202312
-34.595492544278805,1,0.1445086705202312
-34.595578392399204,1,0.1445086705202312
-34.5915356899576,1,0.1445086705202312
-34.5921726430335,1,0.1445086705202312
-34.5912392811639,1,0.1445086705202312
-34.5909977977615,1,0.1445086705202312
-34.5909460262078,1,0.1445086705202312
-34.590542667228696,1,0.1445086705202312
-34.590388834147504,1,0.1445086705202312
-34.5900795647974,1,0.1445086705202312
-34.5898959473359,1,0.1445086705202312
-34.589725704062,1,0.1445086705202312
-34.5897233318529,1,0.1445086705202312
-34.5895239088106,1,0.1445086705202312
-34.5887631219614,1,0.1445086705202312
-34.588057270689305,1,0.1445086705202312
-34.5880458391269,1,0.1445086705202312
-34.5874352659,1,0.1445086705202312
-34.5873059427105,1,0.1445086705202312
-34.5773812533655,1,0.1445086705202312
-34.591591219341105,1,0.1445086705202312
-34.5979864882267,1,0.1445086705202312
-34.5867513014721,1,0.1445086705202312
-34.60193584981589,1,0.1445086705202312
-34.5854097275284,1,0.1445086705202312
-34.5859677703447,1,0.1445086705202312
-34.585873432488604,1,0.1445086705202312
-34.5858303681433,1,0.1445086705202312
-34.585686352015,1,0.1445086705202312
-34.5856534587536,1,0.1445086705202312
-34.5856301298095,1,0.1445086705202312
-34.585601461305195,1,0.1445086705202312
-34.5854711261671,1,0.1445086705202312
-34.5853495011413,1,0.1445086705202312
-34.5873006339852,1,0.1445086705202312
-34.5852406937355,1,0.1445086705202312
-34.5852354926994,1,0.1445086705202312
-34.5852303838775,1,0.1445086705202312
-34.5848887899487,1,0.1445086705202312
-34.584839295063,1,0.1445086705202312
-34.5835622417359,1,0.1445086705202312
-34.5837152054277,1,0.1445086705202312
-34.583099082371305,1,0.1445086705202312
-34.586313196075395,1,0.1445086705202312
-34.5846355050876,1,0.1445086705202312
-34.5845137935835,1,0.1445086705202312
-34.584824509864504,1,0.1445086705202312
-34.6946307657101,1,0.1445086705202312
-34.584267483607896,1,0.1445086705202312
-34.5842398561224,1,0.1445086705202312
-34.5841351026901,1,0.1445086705202312
-34.584075562615396,1,0.1445086705202312
-34.5840750433848,1,0.1445086705202312
-34.583939493464996,1,0.1445086705202312
-34.5840510950485,1,0.1445086705202312
-34.5840161462067,1,0.1445086705202312
-34.584513213533505,1,0.1445086705202312
-34.5839387326257,1,0.1445086705202312
-34.5838961443929,1,0.1445086705202312
-34.5838602598212,1,0.1445086705202312
-34.5838438444578,1,0.1445086705202312
-34.5838251813492,1,0.1445086705202312
-34.5838217846106,1,0.1445086705202312
-34.5844161452797,1,0.1445086705202312
-34.5834266002377,1,0.1445086705202312
-34.5790252344148,1,0.1445086705202312
-34.5800242154,1,0.1445086705202312
-34.580619755910604,1,0.1445086705202312
-34.5830157441723,1,0.1445086705202312
-34.5828186109323,1,0.1445086705202312
-34.5827894532788,1,0.1445086705202312
-34.5827413589148,1,0.1445086705202312
-34.5826934582659,1,0.1445086705202312
-34.5825736696247,1,0.1445086705202312
-34.5824871009659,1,0.1445086705202312
-34.5824014674807,1,0.1445086705202312
-34.5818517029328,1,0.1445086705202312
-34.5818480494066,1,0.1445086705202312
-34.5818431675971,1,0.1445086705202312
-34.581829028052695,1,0.1445086705202312
-34.5817475761556,1,0.1445086705202312
-34.581333949589,1,0.1445086705202312
-34.5807362927186,1,0.1445086705202312
-34.580629687548104,1,0.1445086705202312
-34.586713758403604,1,0.1445086705202312
-34.586726016259796,1,0.1445086705202312
-34.5805640799261,1,0.1445086705202312
-34.5800219612715,1,0.1445086705202312
-34.5805595670484,1,0.1445086705202312
-34.5798496403061,1,0.1445086705202312
-34.5796598774029,1,0.1445086705202312
-34.5795901150909,1,0.1445086705202312
-34.5795086407412,1,0.1445086705202312
-34.5792215656335,1,0.1445086705202312
-34.5790603025992,1,0.1445086705202312
-34.578773790464695,1,0.1445086705202312
-34.5831914027409,1,0.1445086705202312
-34.578758329818605,1,0.1445086705202312
-34.5787395214585,1,0.1445086705202312
-34.5786588434723,1,0.1445086705202312
-34.5785491675342,1,0.1445086705202312
-34.5784121333699,1,0.1445086705202312
-34.5783466243313,1,0.1445086705202312
-34.578076484353396,1,0.1445086705202312
-34.5776228034684,1,0.1445086705202312
-34.5803626012932,1,0.1445086705202312
-34.5768792415446,1,0.1445086705202312
-34.577056075261304,1,0.1445086705202312
-34.5545550064086,1,0.1445086705202312
-34.575833406052396,1,0.1445086705202312
-34.6016587658809,1,0.1445086705202312
-34.5767382035151,1,0.1445086705202312
-34.5765155121625,1,0.1445086705202312
-34.5762794410385,1,0.1445086705202312
-34.576144366907805,1,0.1445086705202312
-34.57611565648069,1,0.1445086705202312
-34.5761057161003,1,0.1445086705202312
-34.5760843427913,1,0.1445086705202312
-34.5756147595825,1,0.1445086705202312
-34.556303280394104,1,0.1445086705202312
-34.5752438526317,1,0.1445086705202312
-34.575150154703195,1,0.1445086705202312
-34.5746563301052,1,0.1445086705202312
-34.574622424149,1,0.1445086705202312
-34.5745279874618,1,0.1445086705202312
-34.5744914317712,1,0.1445086705202312
-34.57395805152949,1,0.1445086705202312
-34.57067790435189,1,0.1445086705202312
-34.5738857726535,1,0.1445086705202312
-34.5704700312978,1,0.1445086705202312
-34.5738760561231,1,0.1445086705202312
-34.573727620805805,1,0.1445086705202312
-34.5735979707693,1,0.1445086705202312
-34.5735735748858,1,0.1445086705202312
-34.5735511465489,1,0.1445086705202312
-34.5734441870026,1,0.1445086705202312
-34.573223658062304,1,0.1445086705202312
-34.572587234641,1,0.1445086705202312
-34.5723712601761,1,0.1445086705202312
-34.5720251559492,1,0.1445086705202312
-34.571833697025596,1,0.1445086705202312
-34.5716043727592,1,0.1445086705202312
-34.5715106982206,1,0.1445086705202312
-34.5714731147115,1,0.1445086705202312
-34.571457294123896,1,0.1445086705202312
-34.571252840704496,1,0.1445086705202312
-34.5709337412835,1,0.1445086705202312
-34.5708047410258,1,0.1445086705202312
-34.5707039158445,1,0.1445086705202312
-34.5704299675943,1,0.1445086705202312
-34.563178696236896,1,0.1445086705202312
-34.5674755319249,1,0.1445086705202312
-34.5675962635815,1,0.1445086705202312
-34.5700447786031,1,0.1445086705202312
-34.5700284593802,1,0.1445086705202312
-34.5698330355658,1,0.1445086705202312
-34.5694694548191,1,0.1445086705202312
-34.5693816646171,1,0.1445086705202312
-34.5692293587732,1,0.1445086705202312
-34.569085035273396,1,0.1445086705202312
-34.5688430938351,1,0.1445086705202312
-34.5688233665274,1,0.1445086705202312
-34.5685323028822,1,0.1445086705202312
-34.568395740338396,1,0.1445086705202312
-34.5683260857807,1,0.1445086705202312
-34.568224485780505,1,0.1445086705202312
-34.5681182356834,1,0.1445086705202312
-34.568102432976,1,0.1445086705202312
-34.5676963334618,1,0.1445086705202312
-34.6021021876619,1,0.1445086705202312
-34.5703734896462,1,0.1445086705202312
-34.570428865001396,1,0.1445086705202312
-34.566926312967,1,0.1445086705202312
-34.5675950923405,1,0.1445086705202312
-34.566836406370804,1,0.1445086705202312
-34.566788542838204,1,0.1445086705202312
-34.5663525770567,1,0.1445086705202312
-34.5661919574575,1,0.1445086705202312
-34.5661212406869,1,0.1445086705202312
-34.565974607996004,1,0.1445086705202312
-34.565718996733,1,0.1445086705202312
-34.5656073266509,1,0.1445086705202312
-34.565575500306394,1,0.1445086705202312
-34.565265111806305,1,0.1445086705202312
-34.5646347679645,1,0.1445086705202312
-34.5644236571237,1,0.1445086705202312
-34.564099427936895,1,0.1445086705202312
-34.5639209529293,1,0.1445086705202312
-34.5636110582825,1,0.1445086705202312
-34.5634122237286,1,0.1445086705202312
-34.567135489402396,1,0.1445086705202312
-34.5737975655399,1,0.1445086705202312
-34.562781805495895,1,0.1445086705202312
-34.5625131316521,1,0.1445086705202312
-34.556727556131804,1,0.1445086705202312
-34.5624238165855,1,0.1445086705202312
-34.5623504104384,1,0.1445086705202312
-34.562167002936505,1,0.1445086705202312
-34.5619115419668,1,0.1445086705202312
-34.5616963737782,1,0.1445086705202312
-34.56165137733361,1,0.1445086705202312
-34.560776518217104,1,0.1445086705202312
-34.560717956884,1,0.1445086705202312
-34.5593334664026,1,0.1445086705202312
-34.5591552909903,1,0.1445086705202312
-34.559071946286004,1,0.1445086705202312
-34.5587401450612,1,0.1445086705202312
-34.558179612908305,1,0.1445086705202312
-34.5580440808892,1,0.1445086705202312
-34.5580133364575,1,0.1445086705202312
-34.557963982898194,1,0.1445086705202312
-34.5575915091991,1,0.1445086705202312
-34.556797980936,1,0.1445086705202312
-34.556647776448806,1,0.1445086705202312
-34.552677319435396,1,0.1445086705202312
-34.5565803220522,1,0.1445086705202312
-34.556027516018894,1,0.1445086705202312
-34.5555159953725,1,0.1445086705202312
-34.5554536223635,1,0.1445086705202312
-34.5553245463516,1,0.1445086705202312
-34.555318933501894,1,0.1445086705202312
-34.5549406868083,1,0.1445086705202312
-34.5546002917201,1,0.1445086705202312
-34.5545404447157,1,0.1445086705202312
-34.5769402157986,1,0.1445086705202312
-34.5544624821856,1,0.1445086705202312
-34.554227199106606,1,0.1445086705202312
-34.5540434474615,1,0.1445086705202312
-34.5539147525799,1,0.1445086705202312
-34.55370463905429,1,0.1445086705202312
-34.5533523462436,1,0.1445086705202312
-34.5533453001333,1,0.1445086705202312
-34.553344201224796,1,0.1445086705202312
-34.5527676994365,1,0.1445086705202312
-34.552438650088895,1,0.1445086705202312
-34.5625088684611,1,0.1445086705202312
-34.552430971753395,1,0.1445086705202312
-34.5523749571048,1,0.1445086705202312
-34.5523345360098,1,0.1445086705202312
-34.5522584051922,1,0.1445086705202312
-34.5516689220894,1,0.1445086705202312
-34.551655189727605,1,0.1445086705202312
-34.551626928569306,1,0.1445086705202312
-34.5516142302327,1,0.1445086705202312
-34.5513489271338,1,0.1445086705202312
-34.5512070477991,1,0.1445086705202312
-34.5511104887644,1,0.1445086705202312
-34.5506134263633,1,0.1445086705202312
-34.5505971761703,1,0.1445086705202312
-34.5504785638255,1,0.1445086705202312
-34.549900204886306,1,0.1445086705202312
-34.5498691151495,1,0.1445086705202312
-34.5495320613615,1,0.1445086705202312
-34.5492931098385,1,0.1445086705202312
-34.5492839821351,1,0.1445086705202312
-34.5489694678701,1,0.1445086705202312
-34.548765269289696,1,0.1445086705202312
-34.548510792055,1,0.1445086705202312
-34.5480537324883,1,0.1445086705202312
-34.547917828025696,1,0.1445086705202312
-34.5477980034931,1,0.1445086705202312
-34.547557734429,1,0.1445086705202312
-34.547302600609,1,0.1445086705202312
-34.5471782457006,1,0.1445086705202312
-34.5467072426851,1,0.1445086705202312
-34.546262641048195,1,0.1445086705202312
-34.545790007520196,1,0.1445086705202312
-34.5451493085412,1,0.1445086705202312
-34.5449833502991,1,0.1445086705202312
-34.544289313160604,1,0.1445086705202312
-34.5431657222043,1,0.1445086705202312
-34.543137714777195,1,0.1445086705202312
-34.541104653010805,1,0.1445086705202312
-34.540795172992304,1,0.1445086705202312
-34.540618994696395,1,0.1445086705202312
-34.5391302430238,1,0.1445086705202312
